,MOF,U_N2 (mol/kg),D_N2 (cm2/s),U_N2_binary,D_N2_binary,mofkey,mofid,formula_primitive
486,NIGFUF_clean,0.350938594,0.0004914041418522,1,1,Dy.QMKYBPDZANOJGF.MOFkey-v1.UNKNOWN,[Dy].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-] MOFid-v1.UNKNOWN.cat0;NIGFUF_clean,Dy4 H12 C36 O24
487,HOMZEP_clean,0.8561245584999999,9.706780415443672e-05,1,0,Ga.QMKYBPDZANOJGF.MOFkey-v1.UNKNOWN,[Ga].[Ga][O]([Ga])[Ga].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[O] MOFid-v1.UNKNOWN.cat0;HOMZEP_clean,Ga24 H36 C108 O98
488,QIGBIR_clean,0.0492894674,0.0002167447412819,0,1,MnRe.JEVCWSUVFOYBFI.MOFkey-v1.pyr,[C]#N.[Mn].[S]12[Re]3456[Re]7891[S]6[Re]16%109[S]4[Re]49%11%12[Re]%1323([S]54)[S]8[Re]6%11([S]71)([S]9%13)[S]%10%12 MOFid-v1.pyr.cat0;QIGBIR_clean,Mn8 Re24 C24 S32 N24
489,KOSMAI_clean,0.2023717344999999,0.0001654600482069,0,1,Co.NQSUVJOGCVCHJB.MOFkey-v1.UNKNOWN,[Co].[O-]C(=O)c1cc(C(=O)[O-])c(cc1[O])[O] MOFid-v1.UNKNOWN.cat0;KOSMAI_clean,Co6 H6 C24 O18
490,IKEBUV01_clean,0.2629660014,7.95323847809711e-05,0,0,Cu.OFOBLEOULBTSOW.MOFkey-v1.UNKNOWN,[Cu].[O-]C(=O)CC(=O)[O-] MOFid-v1.UNKNOWN.cat0;IKEBUV01_clean,Cu4 H8 C12 O16
491,ETESIG_clean,0.5354413412,3.93993297017997e-05,1,0,Cd.DRQBAJRMFBIZMF.FDFGHPKPHFUHBP.OGNCVVRIKNGJHQ.MOFkey-v1.bcu,C(Cc1ccncc1)Cc1ccncc1.[Cd].[O-]C(=O)c1c2ccccc2c(c2c1cccc2)C(=O)[O-].[O]S(=O)(=O)[O] MOFid-v1.bcu.cat0;ETESIG_clean,Cd8 H88 C116 S4 N8 O32
492,KAHNOX_clean,0.0623793312,0.0002301190792013,0,1,Cu.JEVCWSUVFOYBFI.MOFkey-v1.ERROR,[C]#N.[Cu].[Cu][Cu] MOFid-v1.ERROR.cat0;KAHNOX_clean,Cu10 C12 N12
493,KOHKOI_clean,0.3299988181,0.0001922464923661,0,1,KZn.SATWKVZGMWCXOJ.MOFkey-v1.dny,[K].[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)[O-].[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-].[Zn][OH]([Zn])[Zn].[Zn][OH]1[Zn][OH]([Zn]21[OH]([Zn])[Zn][OH]2[Zn])[Zn] MOFid-v1.dny.cat0;KOHKOI_clean,K4 Zn38 H384 C648 O160
494,HAFVUH_SL,0.5458891234000001,0.0002490664261545,1,1,Mg.QURGMSIQFRADOZ.MOFkey-v1.UNKNOWN,O.[Mg].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-] MOFid-v1.UNKNOWN.cat0;HAFVUH_SL,Mg4 H20 C32 O20
495,YUGZIK_clean,0.3577621461999999,0.0003937241202447,1,1,Zn.MWVTWFVJZLCBMC.OOEOZOYYDMHEMO.MOFkey-v1.ERROR,[O-]C(=O)c1ccc(cc1)C1=C2C=CC(=C(c3ccccc3)C3=NC(=C(C4=CC=C(C(=C5N=C1C=C5)c1ccccc1)[N]4)c1ccc(cc1)C(=O)[O-])C=C3)[N]2.[Zn].[Zn][Zn].n1ccc(cc1)c1ccncc1 MOFid-v1.ERROR.cat0;YUGZIK_clean,Zn8 H136 C224 N24 O16
496,COJHIT_clean,0.3352282905,0.0002584251299153,0,1,Co.INSFBMLXQXTYHS.MOFkey-v1.dmd,N1=C[C](C=N1)c1ccc(cc1)[C]1[C]=NN=[C]1.[Co].[N]1N=CC(=C1)c1ccc(cc1)C1=[C][N]N=[C]1 MOFid-v1.dmd.cat0;COJHIT_clean,Co4 H24 C48 N16
497,XUYXAR_clean,0.2178276176,6.14736915110944e-05,0,0,Zn.MAQQETDJGIXPQI.MOFkey-v1.sra,"[O-]C(=O)c1cc(ccc1c1ccc(cc1C(=O)[O-])C(=O)[O-])C(=O)[O-].[Zn] MOFid-v1.sra,UNKNOWN.cat0;XUYXAR_clean",Zn8 H56 C104 N8 O32
498,ZEDQEG_clean,0.4219731387,5.577295199309761e-05,1,0,Ca.AQKMVPKQGCQSRM.MOFkey-v1.UNKNOWN,[Ca].[O]c1cc([O])c(cc1S([O])([O])[O])S([O])([O])[O] MOFid-v1.UNKNOWN.cat0;ZEDQEG_clean,Ca16 H16 C48 S16 O64
499,ESANET_clean,0.0937239272,9.77865410762862e-05,0,0,Cd.XMFOUWBBEAWVFH.MOFkey-v1.UNKNOWN,Cl[Cd].N(CC1=NN=N[N]1)CC1=NN=N[N]1.[Cd] MOFid-v1.UNKNOWN.cat0;ESANET_clean,Cd9 H30 C24 N54 Cl6
500,HEFDON_clean,0.3584449429999999,4.54056472948664e-05,1,0,CdBa.LQEZHWGJSWHXPJ.MOFkey-v1.rtl,"[Ba].[Cd].[Cd][Cd].[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-] MOFid-v1.rtl,UNKNOWN.cat0;HEFDON_clean",Ba2 Cd6 H64 C104 N8 Cl2 O24
501,UMOBEF09_clean,0.6016862285,0.0001937358154132,1,1,Cu.GXHVGMYXKICGKR.MOFkey-v1.nbo,"COc1c(cc(cc1c1ccc(cc1)C(=O)[O-])c1cc(c2ccc(cc2)C(=O)[O-])c(c(c1)c1ccc(cc1)C(=O)[O-])OC)c1ccc(cc1)C(=O)[O-].[Cu][Cu] MOFid-v1.nbo,fof.cat0;UMOBEF09_clean",Cu6 H78 C126 O30
502,ULEGOH_clean,0.5651340128,7.526166880649559e-05,1,0,Cu.WYNHFVZUVBZFRN.MOFkey-v1.ERROR,[CH2]C[C]CC[C](C(=O)[O-])NCc1ccccc1[O].[Cu] MOFid-v1.ERROR.cat0;ULEGOH_clean,Cu48 H720 C672 N48 O144
503,DALSUH_clean,0.3623961714,4.87277139735655e-05,1,0,Dy.XQLQIZJWILHDDS.MOFkey-v1.UNKNOWN,O=N(=O)c1cc(ccc1C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Dy] MOFid-v1.UNKNOWN.cat0;DALSUH_clean,Dy8 H48 C120 N8 O64
504,YOLGUB_clean,0.0977921557,0.000312759102873,0,1,Cu.JEVCWSUVFOYBFI.LBVWYGNGGJURHQ.MOFkey-v1.UNKNOWN,[C]#N.[C]#[C].[Cu] MOFid-v1.UNKNOWN.cat0;YOLGUB_clean,Cu18 C38 N22
505,YEFNOM_clean,0.1200643274,0.0003314338073244,0,1,Cd.LBVWYGNGGJURHQ.MOFkey-v1.dia,[C]#[C].[Cd] MOFid-v1.dia.cat0;YEFNOM_clean,Cd2 C8
506,JOWFOQ_clean,0.1319765336999999,0.0001429558120868,0,1,Cu.PEUPUKDBCPLDIH.MOFkey-v1.ERROR,C1=N[N]C=N1.O[Cu]O.[Cu].[N]1=CN=NC=1 MOFid-v1.ERROR.cat0;JOWFOQ_clean,Cu8 H20 C16 N24 O4
507,EMUBIZ_clean,0.2056165241,0.0003342941317016,0,1,Cu.MPFLRYZEEAQMLQ.MOFkey-v1.mmm,I[Cu]12[Cu]3([Cu]1([Cu]23I)I)I.[Cu][Cu].[O-]C(=O)c1cncc(c1)C(=O)[O-] MOFid-v1.mmm.cat0;EMUBIZ_clean,Cu16 H24 C56 I8 N8 O32
508,HAKSAQ_clean,0.5621743796,3.09577367122877e-05,1,0,In.KKEYFWRCBNTPAC.MOFkey-v1.acs,[In][O]([In])[In].[O-]C(=O)c1ccc(cc1)C(=O)[O-] MOFid-v1.acs.cat0;HAKSAQ_clean,In6 H36 C60 N18 O26
509,NIHBIQ_clean,0.1261347724,2.21409832725583e-05,0,0,Fe.BDAGIHXWWSANSR.MOFkey-v1.met,[Fe].[O-]C=O MOFid-v1.met.cat0;NIHBIQ_clean,Fe12 H24 C24 O48
510,VOZVIR01_clean,0.1516299236,0.0002635630023427,0,1,Zn.CBMYFVSIIYILRH.MOFkey-v1.ths,I[Zn]I.n1ccc(cc1)C1=NC(=[N]=C([N]1)c1ccncc1)c1ccncc1 MOFid-v1.ths.cat1;VOZVIR01_clean,Zn12 H96 C144 I24 N48
511,MOYYIJ_clean,0.4164227476,0.0001340900143671,1,1,Cu.GSYIVQLTSZFJRV.MOFkey-v1.nbo,[Cu][Cu].[O-]C(=O)c1ccc(cc1)c1cccc(c1)C(=O)[O-] MOFid-v1.nbo.cat0;MOYYIJ_clean,Cu6 H48 C84 O24
512,VAHPUR_clean,0.3449696249,7.971578514818309e-05,0,0,CuDy.DZLGZIGLHCRIMF.MOFkey-v1.mdf,[Cu].[Dy].[O-]C(=O)c1ccc(cc1)c1ccncc1 MOFid-v1.mdf.cat1;VAHPUR_clean,Dy4 Cu4 H128 C192 N16 O32
513,QATHOK_clean,0.1843229259,6.663701361433921e-05,0,0,Cd.XHVUFVVPMVIQEY.MOFkey-v1.ERROR,[Cd].[O-]C(=O)c1nccc(c1)c1ccnc(c1)C(=O)[O-] MOFid-v1.ERROR.cat0;QATHOK_clean,Cd6 H66 C102 N18 O24
514,NEXVET_clean,0.2086121776,0.0003364204473799,0,1,Ni.KKEYFWRCBNTPAC.MOFkey-v1.pcu,[Ni][O]([Ni])([Ni])[Ni].[O-]C(=O)c1ccc(cc1)C(=O)[O-] MOFid-v1.pcu.cat0;NEXVET_clean,Ni8 H24 C48 O26
515,KOHDIW_clean,0.399750946,0.0001133472293642,1,0,Co.SVQPJYAUEQAOEU.MOFkey-v1.sra,[Co].[O-]C(=O)c1ccc(cc1)[Si](c1ccc(cc1)C(=O)[O-])(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-] MOFid-v1.sra.cat1;KOHDIW_clean,Co8 Si8 H128 C224 O64
516,OMOVET_clean,0.3832225811999999,0.0001559810784005,1,1,Zn.CYTYYSXXRQCAGV.YCGAZNXXGKTASZ.MOFkey-v1.dia,N1=CC=N[N]1.[CH]1C=NN=N1.[N]1C=CN=N1.[O-]C(=O)c1ccc(s1)C(=O)[O-].[Zn] MOFid-v1.dia.cat0;OMOVET_clean,Zn10 H32 C48 S4 N36 O16
517,TUBLIN_clean,0.4121214468999999,0.0001093251591738,1,0,Cd.JSTBOQVMJIWASF.KKEYFWRCBNTPAC.MOFkey-v1.ERROR,[Cd].[O-]C(=O)c1ccc(cc1)C(=O)[O-].c1ccc(cn1)c1ccc(cc1)OCCOc1ccc(cc1)c1cccnc1 MOFid-v1.ERROR.cat0;TUBLIN_clean,Cd2 H48 C64 N4 O12
518,MAWFIC_clean,0.0745376168,0.0005437236914751,0,1,ZnMo.TWBYWOBDOCUKOW.MOFkey-v1.dia,O1[Mo]23O[Mo]456O[Mo]781[O]1[Mo]9%108[O]7[Zn]7[O]4[Mo]486[O]5[Zn]5[O]3[Mo]36[O]2[Zn]1[O]1[Mo]2%11(O%10)[Mo]%101(O3)[O]%11[Zn]1[O]3[Mo](O9)([O]7[Mo]3(O4)O[Mo]34([O]5[Mo]3(O6)(O%10)[O]14)O8)O2.[O-]C(=O)c1ccncc1 MOFid-v1.dia.cat1;MAWFIC_clean,Zn32 Mo96 H64 C96 N16 O224
519,KIKDAL_clean,0.165306504,4.33169636855746e-05,0,0,Cd.FKRWEUURBIKKBQ.MOFkey-v1.nbo,Cc1[nH][n-]c(c1c1c(C)[n-][nH]c1C)C.[Cd] MOFid-v1.nbo.cat0;KIKDAL_clean,Cd3 H84 C66 S6 N30
520,QUSHUJ_clean,0.4119626753,6.92763204058242e-05,1,0,MnCu.CPLOZBDBYNUHJF.VTFKUESZOVPDNT.MOFkey-v1.ERROR,CCC1=[C][C]=[C]C(=C1[N]C(=O)C(=O)[O-])CC.CCc1cccc(c1[N]C(=O)C(=O)[O-])CC.[Cu].[Mn] MOFid-v1.ERROR.cat1;QUSHUJ_clean,Mn16 Cu24 H612 C576 N48 O144
521,YINPEQ_clean,0.1863978093,0.00043325227133,0,1,Cd.KKEYFWRCBNTPAC.MOFkey-v1.ERROR,Cl[Cd].[O-]C(=O)c1ccc(cc1)C(=O)[O-] MOFid-v1.ERROR.cat1;YINPEQ_clean,Cd8 H32 C64 Cl8 O32
522,AKOBAF_clean,0.5937723587,3.1008448057978495e-05,1,0,Cd.MGNFSQXAAMPTTF.MOFkey-v1.dia,O=C(Nc1cccnc1)Cc1ccc(cc1)CC(=O)Nc1cccnc1.[Cd] MOFid-v1.dia.cat0;AKOBAF_clean,Cd2 H72 C80 N16 O8
523,PARKUQ01_clean,0.306865846,0.0002469469787051,0,1,Cd.QMKYBPDZANOJGF.MOFkey-v1.rtl,[Cd][Cd].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-] MOFid-v1.rtl.cat0;PARKUQ01_clean,Cd4 H12 C36 O24
524,POKSIT_clean,0.3247243757,3.41775854254474e-05,0,0,CuTm.ZUCRGHABDDWQPY.MOFkey-v1.ERROR,[Cu].[O-]C(=O)c1nccnc1C(=O)[O-].[Tm] MOFid-v1.ERROR.cat0;POKSIT_clean,Tm4 Cu2 H16 C48 N16 O32
525,HEGJUZ_clean,0.5327133607,4.46657874753867e-05,1,0,Zn.MWVTWFVJZLCBMC.NEQFBGHQPUXOFH.MOFkey-v1.hex,[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-].[Zn].n1ccc(cc1)c1ccncc1 MOFid-v1.hex.cat1;HEGJUZ_clean,Zn12 H128 C208 N8 O48
526,MASMIC_clean,0.3699445796,0.0003246606799664,1,1,Cu.IJGRMHOSHXDMSA.LBVWYGNGGJURHQ.MWVTWFVJZLCBMC.MOFkey-v1.dia,N#N.[C]#[C].[Cu].n1ccc(cc1)c1ccncc1 MOFid-v1.dia.cat0;MASMIC_clean,Cu2 H16 C22 N6
527,NEHMET_clean,0.3746285745,9.89134394351003e-05,1,0,Cd.QMKYBPDZANOJGF.MOFkey-v1.pyr,[Cd].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-] MOFid-v1.pyr.cat0;NEHMET_clean,Cd8 H24 C72 O48
528,PEPLAY_clean,0.3679530509,0.0004950020101277,1,1,V.KKEYFWRCBNTPAC.MOFkey-v1.rna,[O-]C(=O)c1ccc(cc1)C(=O)[O-].[O].[V] MOFid-v1.rna.cat0;PEPLAY_clean,V4 H16 C32 O20
529,POYPAW_clean,0.7626256481999999,6.09451622465819e-05,1,0,NiCd.HKOAFLAGUQUJQG.WDRLRFNZTSELJS.MOFkey-v1.lil,C1=CN=C([CH]1)[C](C1=C[CH]C=N1)c1ccc(cc1)n1ccnc1.Cl[Cd]Cl.[CH]1C=NC(=C1)[C](c1ccc(cc1)n1cncc1)C1=CC=C[N]1.[Ni].c1cnc(nc1)c1ncccn1 MOFid-v1.lil.cat0;POYPAW_clean,Cd2 Ni4 H116 C160 N40 Cl4
530,IBICON_clean,0.1247630396,0.0001828388130683,0,1,Zn.FLQWPIIASWTKFC.MOFkey-v1.UNKNOWN,CC(C(C(=O)[O-])NCc1ccncc1)C.[Zn]Br MOFid-v1.UNKNOWN.cat0;IBICON_clean,Zn6 H90 C66 Br6 N12 O12
531,LUMZUO_clean,0.0431063676999999,0.0002650202708737,0,1,MnW.JEVCWSUVFOYBFI.MOFkey-v1.ERROR,[C]#N.[Mn].[S]12[W]3456[W]781[S]3[W]1396[S]5[W]56%103[S]4[W]342[S]7[W]64([S]81)([S]53)[S]9%10.[S]12[W]3456[W]781[S]5[W]159%10[S]6[W]6%11%125[S]4[W]423[S]7[W]9%11([S]81)([S]64)[S]%10%12 MOFid-v1.ERROR.cat0;LUMZUO_clean,Mn6 W12 C12 S16 N12
532,ZARVIZ_clean,0.0756849941,0.0002829033744463,0,1,,* MOFid-v1.NA.NA;ZARVIZ_clean,Mn12 Fe16 Sb24 H48 C96 O176
533,XUNHAQ_clean,1.127243239,8.40408937529123e-05,1,0,Li.TWBYWOBDOCUKOW.MOFkey-v1.ERROR,[Li].[O-]C(=O)c1ccncc1 MOFid-v1.ERROR.cat1;XUNHAQ_clean,Li4 H16 C24 N4 O8
534,UFUQIV_clean,0.5311840289,0.0001051978541048,1,0,Cu.MWVTWFVJZLCBMC.MOFkey-v1.lvt,[Cu].n1ccc(cc1)c1ccncc1 MOFid-v1.lvt.cat1;UFUQIV_clean,Cu8 H128 C160 N32
535,BETDEL_clean,0.5166510786,0.0003279014962503,1,1,Dy.WYNQMWZPMUSWRX.MOFkey-v1.UNKNOWN,[Dy].[O-]C(=O)c1ccc(cc1)[C]=Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-] MOFid-v1.UNKNOWN.cat0;BETDEL_clean,Dy4 H28 C64 N4 O24
536,FIMYUX_clean,0.2308420468,0.0001443313125992,0,1,Cu.QMKYBPDZANOJGF.MOFkey-v1.fcu,[Cu]O[Cu].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-] MOFid-v1.fcu.cat0;FIMYUX_clean,Cu48 H144 C288 N48 O168
537,EDOMAM_clean,0.4446792926,0.0001906053195349,1,1,Cu.MWVTWFVJZLCBMC.NEQFBGHQPUXOFH.MOFkey-v1.pcu,[Cu][Cu].[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-].n1ccc(cc1)c1ccncc1 MOFid-v1.pcu.cat1;EDOMAM_clean,Cu4 H48 C76 N4 O16
538,PIZRUN_clean,0.6553798922999999,8.69684401268533e-05,1,0,,* MOFid-v1.NA.NA;PIZRUN_clean,Cu8 H96 C76 N24 O24
539,TEJGIA01_clean,0.1713867264,2.78470386269567e-05,0,0,Sm.DCYCQZSHGUXYGP.MUBZPKHOEPUJKR.MOFkey-v1.ERROR,Cc1nc(c([nH]1)C(=O)[O-])C(=O)[O-].[O-]C(=O)C(=O)[O-].[Sm] MOFid-v1.ERROR.cat0;TEJGIA01_clean,Sm8 H32 C56 N16 O48
540,OBEDEE_clean,0.3942326389,9.552583939259808e-05,1,0,Ag.KXPKKUWZSWVEMW.MOFkey-v1.hcb,N#Cc1ccc(cc1)C(c1ccc(cc1)C#N)(c1ccc(cc1)C#N)O.[Ag] MOFid-v1.hcb.cat1;OBEDEE_clean,Ag4 H52 C88 N12 O4
541,XEDPON_clean,0.5169353779,0.0001421123052431,1,1,Zn.IGFXRKMLLMBKSA.MOFkey-v1.lig,N1=C[C]2C(=NC=N2)N=C1.[Zn] MOFid-v1.lig.cat0;XEDPON_clean,Zn4 H12 C20 N16
542,BAKJEE_clean,0.5112780627,0.0002477859537469,1,1,Co.VJMFFUYADOLVPM.MOFkey-v1.UNKNOWN,[Co].[O-]C(=O)c1cc(cc(c1)c1ccncc1)C(=O)[O-] MOFid-v1.UNKNOWN.cat0;BAKJEE_clean,Co8 H56 C104 N8 O32
543,FASHAK_clean,0.3505210756,6.83825781153857e-05,1,0,Pr.ICEVFQOZZHEGNM.MOFkey-v1.UNKNOWN,[O]c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Pr] MOFid-v1.UNKNOWN.cat0;FASHAK_clean,Pr4 H18 C48 O30
544,FIFMIS_clean,0.4994406858,1.92651359871246e-05,1,0,Co.MGFJDEHFNMWYBD.PGSBDBSMCGVPOQ.MOFkey-v1.UNKNOWN,[Co].[O-]C(=O)CN(Cc1cc(cc(c1)C(=O)[O-])C(=O)[O-])CC(=O)[O-].n1ccc(cc1)C=Cc1ccncc1 MOFid-v1.UNKNOWN.cat0;FIFMIS_clean,Co12 H114 C150 N18 O48
545,QIWPET_clean,0.3668214787,0.0002091393131489,1,1,Mg.CYIDZMCFTVVTJO.MOFkey-v1.UNKNOWN,[Mg][OH]([Mg][OH]([Mg])[Mg])[Mg].[O-]C(=O)c1cc(C(=O)[O-])c(cc1C(=O)[O-])C(=O)[O-] MOFid-v1.UNKNOWN.cat0;QIWPET_clean,Mg5 H6 C20 O18
546,VIRVEY_clean,0.1955701919,0.0002667404016031,0,1,ZnPt.MPFLRYZEEAQMLQ.MOFkey-v1.tfi,Cl[Pt]Cl.[O-]C(=O)c1cncc(c1)C(=O)[O-].[Zn] MOFid-v1.tfi.cat0;VIRVEY_clean,Zn8 H24 Pt4 C56 N8 Cl8 O32
547,AKUKUO_clean,0.4827607585,9.99450497827568e-05,1,0,Ni.JOQZJLHTUSYICQ.MGFJDEHFNMWYBD.MOFkey-v1.frl,"[Ni].[O]P(=O)(C(P(=O)([O])[O])(Cn1cncc1)O)O.n1ccc(cc1)C=Cc1ccncc1 MOFid-v1.frl,UNKNOWN.cat0;AKUKUO_clean",Ni3 P4 H34 C34 N8 O14
548,TORJOB_clean,0.3457373389,4.594178994980639e-05,0,0,Eu.UUIIIPVYKLPONG.MOFkey-v1.UNKNOWN,[Eu].[O-]C(=O)c1ccc(c(c1)N(Cc1ccc(cc1)C(=O)[O-])Cc1ccc(cc1)C(=O)[O-])C(=O)O MOFid-v1.UNKNOWN.cat0;TORJOB_clean,Eu4 H64 C96 N4 O32
549,QONKUB_clean,0.3604091472,0.0001946892348758,1,1,Cu.DUAJIKVIRGATIW.QRUQDHYNSZYLCR.MOFkey-v1.bcu,[Cu].[N][N][N].n1ccc(cc1)C1=NN=N[N]1 MOFid-v1.bcu.cat0;QONKUB_clean,Cu6 H32 C48 N52
550,IBIRES_clean,0.2586849486,3.5236699716514296e-05,0,0,CuW.MWVTWFVJZLCBMC.MOFkey-v1.dia,Br[Cu]12[S]3[W]4562[S]1[Cu]5[S]6[Cu]34.n1ccc(cc1)c1ccncc1 MOFid-v1.dia.cat1;IBIRES_clean,Cu12 H80 W4 C100 S12 Br4 N20
551,XUMMOJ_clean,0.2025519755,0.000182025413144,0,1,Cu.ORXJMMUTXRTWHW.MOFkey-v1.sql,O=C(c1ccc(cc1)C(=O)Nc1cccnc1)Nc1cccnc1.[Cu]Br MOFid-v1.sql.cat0;XUMMOJ_clean,Cu2 H56 C72 Br2 N16 O8
552,EZOBUR02_clean,0.3359690405,4.76570505749266e-05,0,0,Cu.KCRKIRIVDAMORG.MOFkey-v1.ERROR,[Cu].[O]N(C(C)(C)C)c1cccc(c1)c1cncnc1 MOFid-v1.ERROR.cat0;EZOBUR02_clean,Cu12 H148 C212 N24 O48 F116
553,QIVJAG_clean,0.1291629039,0.0004152129592439,0,1,CrMn.MUBZPKHOEPUJKR.MOFkey-v1.ERROR,[Cr].[Mn].[O-]C(=O)C(=O)[O-] MOFid-v1.ERROR.cat0;QIVJAG_clean,Mn2 Cr2 C12 O24
554,DACZUF_clean,0.3926032877,1.04660258350964e-05,1,0,Co.QDBKTUOJDPEQGL.MOFkey-v1.UNKNOWN,[Co].[O-]C(=O)c1cc(cc(c1)c1ccc(cc1)C1=NN=N[N]1)C(=O)[O-].[O] MOFid-v1.UNKNOWN.cat0;DACZUF_clean,Co8 H28 C60 N16 O20
555,YOMZIL_clean,0.2047187362999999,3.508069903269461e-05,0,0,Ag.BCJVBDBJSMFBRW.FAXLIYHVIVUSSL.MOFkey-v1.dia,C(CP(c1ccccc1)c1ccccc1)CCP(c1ccccc1)c1ccccc1.Cc1cc(C)c(c(c1)C)[S].[Ag] MOFid-v1.dia.cat0;YOMZIL_clean,Ag6 P8 H178 C166 S6
556,LIQJEC_clean,0.1578747471,0.0002252745179418,0,1,Zn.CBMYFVSIIYILRH.MOFkey-v1.ths,I[Zn]I.[N]1[CH]C=C(C=C1)C1=NC(=[N]=C([N]1)c1ccncc1)c1ccncc1.[N]1[CH][CH][C]([CH][CH]1)C1=NC(=[N]=C([N]1)c1ccncc1)c1ccncc1.[N]1[CH][CH][C]([CH][CH]1)C1=[N]=C([N]C(=N1)c1ccncc1)c1ccncc1.n1ccc(cc1)C1=NC(=[N]=C([N]1)c1ccncc1)c1ccncc1 MOFid-v1.ths.cat1;LIQJEC_clean,Zn12 H96 C144 I24 N48
557,UMODEH22_clean,0.4579948603,0.0003614900747694,1,1,Cu.JYMQBKIOEMKLHD.MOFkey-v1.nbo,"CCOc1c(cc(cc1c1ccc(cc1)C(=O)[O-])c1cc(c2ccc(cc2)C(=O)[O-])c(c(c1)c1ccc(cc1)C(=O)[O-])OCC)c1ccc(cc1)C(=O)[O-].[Cu][Cu] MOFid-v1.nbo,fof.cat0;UMODEH22_clean",Cu6 H90 C132 O30
558,QUQBAH_clean,0.3779784667,0.0001151481247643,1,0,Fe.CHNJOLOTLCRFFZ.MOFkey-v1.dmd,[Fe].[N]1N=CC(=C1)c1ccc(cc1)C1=CN=N[CH]1 MOFid-v1.dmd.cat0;QUQBAH_clean,Fe8 H64 C96 N32
559,LIBQIY_clean,0.1791624437,6.945314325398249e-05,0,0,Sm.WJJMNDUMQPNECX.MOFkey-v1.UNKNOWN,[O-]C(=O)c1cccc(n1)C(=O)[O-].[Sm] MOFid-v1.UNKNOWN.cat0;LIBQIY_clean,Sm8 H24 C56 N8 O32
560,DAWCOV_clean,0.6585552161,7.13527205695328e-05,1,0,Mn.DGGCITJUDWMCHY.MOFkey-v1.UNKNOWN,[Mn].[O-]C(=O)c1ccc(cc1)C(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-] MOFid-v1.UNKNOWN.cat0;DAWCOV_clean,Mn6 H52 C88 O24
561,ZOFZIF_clean,0.3378462675,0.0004572089272474,0,1,Mn.ZKAFQBJOQQWNOB.MOFkey-v1.pts,"[Mn].[O-]C(=O)c1cc(cc(c1)c1nnn(c1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-])C(=O)[O-] MOFid-v1.pts,tfi.cat0;ZOFZIF_clean",Mn16 H56 C144 N24 O64
562,NUHQOY_clean,0.7617381934999999,0.0001313146571746,1,0,EuTb.LQEZHWGJSWHXPJ.MOFkey-v1.UNKNOWN,[Eu].[Eu][Tb].[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Tb] MOFid-v1.UNKNOWN.cat0;NUHQOY_clean,Tb2 Eu6 H56 C120 O48
563,SETDUS_clean,0.5739776021,7.293045506142941e-05,1,0,Cu.RRXPBLQQPQFXGS.MOFkey-v1.lim,C(=CCn1cnnc1)Cn1cnnc1.[Cu] MOFid-v1.lim.cat0;SETDUS_clean,Cu2 H20 C16 N12
564,QIYDEJ_clean,0.3629863735,0.0004055378127241,1,1,Cu.MWVTWFVJZLCBMC.NIJMZBWVSRWZFZ.MOFkey-v1.UNKNOWN,[Cu][Cu].[O-]C(=O)c1ccc(cc1)C#Cc1cc(C#Cc2ccc(cc2)C(=O)[O-])cc(c1)C#Cc1ccc(cc1)C(=O)[O-].n1ccc(cc1)c1ccncc1 MOFid-v1.UNKNOWN.cat0;QIYDEJ_clean,Cu12 H136 C284 N4 O48
565,EBUREA_clean,0.3633585674,0.0001435836047993,1,1,Mn.JAVWKSFSFDNZMW.MOFkey-v1.UNKNOWN,[Mn].[Mn]O[Mn].[O-]C(=O)c1ccc(cc1)[N][N]c1cc(cc(c1)C(=O)[O-])C(=O)[O-] MOFid-v1.UNKNOWN.cat0;EBUREA_clean,Mn6 H28 C60 N8 O26
