,Unnamed: 0.1,Unnamed: 0,mofid,mofkey,smiles_nodes,smiles_linkers,smiles,topology,cifname,HER_bool,OER_bool,VIS_bool,four_classes,inorg_BB,inorg_BB_top,hased_linker,HOV_bool,HOV_code,elements_linkers,elements_nodes,elemetns_all
20,20,22,N1=C[C](C=N1)c1sc(c2c1nccn2)C1=C[N]N=C1.N1=C[C](C=N1)c1sc(c2c1nccn2)[C]1C=NN=C1.N1=NC=C([CH]1)c1sc(c2c1nccn2)C1=CN=N[CH]1.[Cu].[Cu][Cu] MOFid-v1.srs.cat0;srs_v1-AHAGUL_Cu1_1-linear2_pyrazolate_opt,Cu.GYCRMPDCBTWMOR.MOFkey-v1.srs,"['[Cu]', '[Cu][Cu]']","['N1=C[C](C=N1)c1sc(c2c1nccn2)C1=C[N]N=C1', 'N1=C[C](C=N1)c1sc(c2c1nccn2)[C]1C=NN=C1', 'N1=NC=C([CH]1)c1sc(c2c1nccn2)C1=CN=N[CH]1']",N1=C[C](C=N1)c1sc(c2c1nccn2)C1=C[N]N=C1.N1=C[C](C=N1)c1sc(c2c1nccn2)[C]1C=NN=C1.N1=NC=C([CH]1)c1sc(c2c1nccn2)C1=CN=N[CH]1.[Cu].[Cu][Cu],srs,srs_v1-AHAGUL_Cu1_1-linear2_pyrazolate_opt,1,0,1,1,Cu,Cu and srs,GYCRMPDCBTWMOR,101,2,"['C', 'N']",['Cu'],"['C', 'N', 'Cu']"
21,21,23,N1=C[C](C=N1)c1sc(c2c1nccn2)[C]1C=NN=C1.N1=NC=C([CH]1)c1sc(c2c1nccn2)C1=CN=N[CH]1.[Cu].[Cu][Cu].[N]1N=CC(=C1)c1sc(c2c1nccn2)C1=C[N]N=C1 MOFid-v1.hcb.cat0;hcb_v1-AHAGUL_Cu1_1-linear2_pyrazolate_opt,Cu.GYCRMPDCBTWMOR.MOFkey-v1.hcb,"['[Cu]', '[Cu][Cu]']","['N1=C[C](C=N1)c1sc(c2c1nccn2)[C]1C=NN=C1', 'N1=NC=C([CH]1)c1sc(c2c1nccn2)C1=CN=N[CH]1', '[N]1N=CC(=C1)c1sc(c2c1nccn2)C1=C[N]N=C1']",N1=C[C](C=N1)c1sc(c2c1nccn2)[C]1C=NN=C1.N1=NC=C([CH]1)c1sc(c2c1nccn2)C1=CN=N[CH]1.[Cu].[Cu][Cu].[N]1N=CC(=C1)c1sc(c2c1nccn2)C1=C[N]N=C1,hcb,hcb_v1-AHAGUL_Cu1_1-linear2_pyrazolate_opt,1,0,1,1,Cu,Cu and hcb,GYCRMPDCBTWMOR,101,2,"['C', 'N']",['Cu'],"['C', 'N', 'Cu']"
22,22,24,N#Cc1c(oc2c1c(c1cccs1)c1oc(c(c1c2c1cccs1)C#N)C1=CN=N[CH]1)C1=CN=N[CH]1.N#Cc1c(oc2c1c(c1cccs1)c1oc(c(c1c2c1cccs1)C#N)C1=CN=N[CH]1)[C]1C=NN=C1.N#Cc1c(oc2c1c(c1cccs1)c1oc(c(c1c2c1cccs1)C#N)C1=C[N]N=C1)[C]1C=NN=C1.[Au] MOFid-v1.utp.cat0;utp_v1-AHAGUL_Au1_v2-AHAGUL_Au1_3-1,Au.LFGNINJHSOQGFN.MOFkey-v1.utp,['[Au]'],"['N#Cc1c(oc2c1c(c1cccs1)c1oc(c(c1c2c1cccs1)C#N)C1=CN=N[CH]1)C1=CN=N[CH]1', 'N#Cc1c(oc2c1c(c1cccs1)c1oc(c(c1c2c1cccs1)C#N)C1=CN=N[CH]1)[C]1C=NN=C1', 'N#Cc1c(oc2c1c(c1cccs1)c1oc(c(c1c2c1cccs1)C#N)C1=C[N]N=C1)[C]1C=NN=C1']",N#Cc1c(oc2c1c(c1cccs1)c1oc(c(c1c2c1cccs1)C#N)C1=CN=N[CH]1)C1=CN=N[CH]1.N#Cc1c(oc2c1c(c1cccs1)c1oc(c(c1c2c1cccs1)C#N)C1=CN=N[CH]1)[C]1C=NN=C1.N#Cc1c(oc2c1c(c1cccs1)c1oc(c(c1c2c1cccs1)C#N)C1=C[N]N=C1)[C]1C=NN=C1.[Au],utp,utp_v1-AHAGUL_Au1_v2-AHAGUL_Au1_3-1,0,0,0,3,Au,Au and utp,LFGNINJHSOQGFN,0,0,"['Cc', 'C', 'N']",['Au'],"['Au', 'N', 'C', 'Cc']"
23,23,25,N#Cc1c(NC2=CN=N[CH]2)oc2c1c(c1cccs1)c1oc(c(c1c2c1cccs1)C#N)NC1=CN=N[CH]1.N#Cc1c(NC2=CN=N[CH]2)oc2c1c(c1cccs1)c1oc(c(c1c2c1cccs1)C#N)NC1=C[N]N=C1.N#Cc1c(NC2=C[N]N=C2)oc2c1c(c1cccs1)c1oc(c(c1c2c1cccs1)C#N)NC1=C[N]N=C1.N#Cc1c(N[C]2C=NN=C2)oc2c1c(c1cccs1)c1c(c2c2cccs2)c(c(o1)NC1=C[N]N=C1)C#N.[Au] MOFid-v1.utp.cat0;utp_v1-AHAGUL_Au1_v2-AHAGUL_Au1_3-2,Au.QOMDAXVYFQQUTB.MOFkey-v1.utp,['[Au]'],"['N#Cc1c(NC2=CN=N[CH]2)oc2c1c(c1cccs1)c1oc(c(c1c2c1cccs1)C#N)NC1=CN=N[CH]1', 'N#Cc1c(NC2=CN=N[CH]2)oc2c1c(c1cccs1)c1oc(c(c1c2c1cccs1)C#N)NC1=C[N]N=C1', 'N#Cc1c(NC2=C[N]N=C2)oc2c1c(c1cccs1)c1oc(c(c1c2c1cccs1)C#N)NC1=C[N]N=C1', 'N#Cc1c(N[C]2C=NN=C2)oc2c1c(c1cccs1)c1c(c2c2cccs2)c(c(o1)NC1=C[N]N=C1)C#N']",N#Cc1c(NC2=CN=N[CH]2)oc2c1c(c1cccs1)c1oc(c(c1c2c1cccs1)C#N)NC1=CN=N[CH]1.N#Cc1c(NC2=CN=N[CH]2)oc2c1c(c1cccs1)c1oc(c(c1c2c1cccs1)C#N)NC1=C[N]N=C1.N#Cc1c(NC2=C[N]N=C2)oc2c1c(c1cccs1)c1oc(c(c1c2c1cccs1)C#N)NC1=C[N]N=C1.N#Cc1c(N[C]2C=NN=C2)oc2c1c(c1cccs1)c1c(c2c2cccs2)c(c(o1)NC1=C[N]N=C1)C#N.[Au],utp,utp_v1-AHAGUL_Au1_v2-AHAGUL_Au1_3-2,0,0,0,3,Au,Au and utp,QOMDAXVYFQQUTB,0,0,"['Cc', 'C', 'N']",['Au'],"['Au', 'N', 'C', 'Cc']"
24,24,26,"CC1(C)c2cc(cc3c2N2c4c1cc(cc4C(c1c2c(C3(C)C)cc(c1)C1=C[N]N=C1)(C)C)C1=C[N]N=C1)C1=CN=N[CH]1.CC1(C)c2cc(cc3c2N2c4c1cc(cc4C(c1c2c(C3(C)C)cc(c1)C1=C[N]N=C1)(C)C)[C]1C=NN=C1)C1=CN=N[CH]1.CC1(C)c2cc(cc3c2N2c4c1cc(cc4C(c1c2c(C3(C)C)cc(c1)c1cc2c3c(c1)C(C)(C)c1c4N3c3c(C2(C)C)cc(cc3C(c4cc(c1)C1=CN=N[CH]1)(C)C)c1cc2c3c(c1)C(C)(C)c1c4N3c3c(C2(C)C)cc(cc3C(c4cc(c1)C1=CN=N[CH]1)(C)C)[C]1C=NN=C1)(C)C)C1=C[N]N=C1)C1=CN=N[CH]1.N1=C[C](C=N1)C1=C[N]N=C1.N1=NC=C([CH]1)C1=C[N]N=C1.N1=NC=C([CH]1)[C]1C=NN=C1.[Ag].[Ag][Ag].[Ag][Ag][Ag][Ag] MOFid-v1.ERROR,UNKNOWN.cat0;utp_v1-triangular_triazole_opt_v2-AHAGUL_Ag1_3-ntn_edge_opt_charge",Ag.AXTIZTZZNQPXOH.JLWIIUHQFSVWIJ.NRDHIPDUZKYIHE.MOFkey-v1.ERROR,"['[Ag]', '[Ag][Ag]', '[Ag][Ag][Ag][Ag]']","['CC1(C)c2cc(cc3c2N2c4c1cc(cc4C(c1c2c(C3(C)C)cc(c1)C1=C[N]N=C1)(C)C)C1=C[N]N=C1)C1=CN=N[CH]1', 'CC1(C)c2cc(cc3c2N2c4c1cc(cc4C(c1c2c(C3(C)C)cc(c1)C1=C[N]N=C1)(C)C)[C]1C=NN=C1)C1=CN=N[CH]1', 'CC1(C)c2cc(cc3c2N2c4c1cc(cc4C(c1c2c(C3(C)C)cc(c1)c1cc2c3c(c1)C(C)(C)c1c4N3c3c(C2(C)C)cc(cc3C(c4cc(c1)C1=CN=N[CH]1)(C)C)c1cc2c3c(c1)C(C)(C)c1c4N3c3c(C2(C)C)cc(cc3C(c4cc(c1)C1=CN=N[CH]1)(C)C)[C]1C=NN=C1)(C)C)C1=C[N]N=C1)C1=CN=N[CH]1', 'N1=C[C](C=N1)C1=C[N]N=C1', 'N1=NC=C([CH]1)C1=C[N]N=C1', 'N1=NC=C([CH]1)[C]1C=NN=C1']",CC1(C)c2cc(cc3c2N2c4c1cc(cc4C(c1c2c(C3(C)C)cc(c1)C1=C[N]N=C1)(C)C)C1=C[N]N=C1)C1=CN=N[CH]1.CC1(C)c2cc(cc3c2N2c4c1cc(cc4C(c1c2c(C3(C)C)cc(c1)C1=C[N]N=C1)(C)C)[C]1C=NN=C1)C1=CN=N[CH]1.CC1(C)c2cc(cc3c2N2c4c1cc(cc4C(c1c2c(C3(C)C)cc(c1)c1cc2c3c(c1)C(C)(C)c1c4N3c3c(C2(C)C)cc(cc3C(c4cc(c1)C1=CN=N[CH]1)(C)C)c1cc2c3c(c1)C(C)(C)c1c4N3c3c(C2(C)C)cc(cc3C(c4cc(c1)C1=CN=N[CH]1)(C)C)[C]1C=NN=C1)(C)C)C1=C[N]N=C1)C1=CN=N[CH]1.N1=C[C](C=N1)C1=C[N]N=C1.N1=NC=C([CH]1)C1=C[N]N=C1.N1=NC=C([CH]1)[C]1C=NN=C1.[Ag].[Ag][Ag].[Ag][Ag][Ag][Ag],"ERROR,UNKNOWN",utp_v1-triangular_triazole_opt_v2-AHAGUL_Ag1_3-ntn_edge_opt_charge,0,0,1,3,Ag,"Ag and ERROR,UNKNOWN",AXTIZTZZNQPXOH,1,4,"['C', 'N']",['Ag'],"['Ag', 'C', 'N']"
25,25,27,N#Cc1c(NC2=CN=N[CH]2)oc2c1c(c1cccs1)c1oc(c(c1c2c1cccs1)C#N)NC1=CN=N[CH]1.N#Cc1c(NC2=CN=N[CH]2)oc2c1c(c1cccs1)c1oc(c(c1c2c1cccs1)C#N)NC1=C[N]N=C1.N#Cc1c(N[C]2C=NN=C2)oc2c1c(c1cccs1)c1c(c2c2cccs2)c(c(o1)NC1=C[N]N=C1)C#N.N#Cc1c(N[C]2C=NN=C2)oc2c1c(c1cccs1)c1oc(c(c1c2c1cccs1)C#N)N[C]1C=NN=C1.[Cu] MOFid-v1.utk.cat0;utk_v1-AHAGUL_Cu1_1-2,Cu.QOMDAXVYFQQUTB.MOFkey-v1.utk,['[Cu]'],"['N#Cc1c(NC2=CN=N[CH]2)oc2c1c(c1cccs1)c1oc(c(c1c2c1cccs1)C#N)NC1=CN=N[CH]1', 'N#Cc1c(NC2=CN=N[CH]2)oc2c1c(c1cccs1)c1oc(c(c1c2c1cccs1)C#N)NC1=C[N]N=C1', 'N#Cc1c(N[C]2C=NN=C2)oc2c1c(c1cccs1)c1c(c2c2cccs2)c(c(o1)NC1=C[N]N=C1)C#N', 'N#Cc1c(N[C]2C=NN=C2)oc2c1c(c1cccs1)c1oc(c(c1c2c1cccs1)C#N)N[C]1C=NN=C1']",N#Cc1c(NC2=CN=N[CH]2)oc2c1c(c1cccs1)c1oc(c(c1c2c1cccs1)C#N)NC1=CN=N[CH]1.N#Cc1c(NC2=CN=N[CH]2)oc2c1c(c1cccs1)c1oc(c(c1c2c1cccs1)C#N)NC1=C[N]N=C1.N#Cc1c(N[C]2C=NN=C2)oc2c1c(c1cccs1)c1c(c2c2cccs2)c(c(o1)NC1=C[N]N=C1)C#N.N#Cc1c(N[C]2C=NN=C2)oc2c1c(c1cccs1)c1oc(c(c1c2c1cccs1)C#N)N[C]1C=NN=C1.[Cu],utk,utk_v1-AHAGUL_Cu1_1-2,0,0,0,3,Cu,Cu and utk,QOMDAXVYFQQUTB,0,0,"['Cc', 'C', 'N']",['Cu'],"['N', 'C', 'Cc', 'Cu']"
26,26,28,N1=C[C](C=N1)c1sc(c2c1nccn2)C1=C[N]N=C1.N1=C[C](C=N1)c1sc(c2c1nccn2)[C]1C=NN=C1.N1=NC=C([CH]1)c1sc(c2c1nccn2)C1=CN=N[CH]1.N1=NC=C([CH]1)c1sc(c2c1nccn2)[C]1C=NN=C1.[Cu].[Cu][Cu].[N]1N=CC(=C1)c1sc(c2c1nccn2)C1=C[N]N=C1 MOFid-v1.eta.cat0;eta_v1-AHAGUL_Cu1_1-linear2_pyrazolate_opt,Cu.GYCRMPDCBTWMOR.MOFkey-v1.eta,"['[Cu]', '[Cu][Cu]']","['N1=C[C](C=N1)c1sc(c2c1nccn2)C1=C[N]N=C1', 'N1=C[C](C=N1)c1sc(c2c1nccn2)[C]1C=NN=C1', 'N1=NC=C([CH]1)c1sc(c2c1nccn2)C1=CN=N[CH]1', 'N1=NC=C([CH]1)c1sc(c2c1nccn2)[C]1C=NN=C1', '[N]1N=CC(=C1)c1sc(c2c1nccn2)C1=C[N]N=C1']",N1=C[C](C=N1)c1sc(c2c1nccn2)C1=C[N]N=C1.N1=C[C](C=N1)c1sc(c2c1nccn2)[C]1C=NN=C1.N1=NC=C([CH]1)c1sc(c2c1nccn2)C1=CN=N[CH]1.N1=NC=C([CH]1)c1sc(c2c1nccn2)[C]1C=NN=C1.[Cu].[Cu][Cu].[N]1N=CC(=C1)c1sc(c2c1nccn2)C1=C[N]N=C1,eta,eta_v1-AHAGUL_Cu1_1-linear2_pyrazolate_opt,1,0,1,1,Cu,Cu and eta,GYCRMPDCBTWMOR,101,2,"['C', 'N']",['Cu'],"['C', 'N', 'Cu']"
27,27,29,N1=C[C](C=N1)c1sc(c2c1nccn2)C1=C[N]N=C1.N1=C[C](C=N1)c1sc(c2c1nccn2)[C]1C=NN=C1.N1=NC=C([CH]1)c1sc(c2c1nccn2)C1=CN=N[CH]1.[Au] MOFid-v1.srs.cat0;srs_v1-AHAGUL_Au1_1-linear2_pyrazolate_opt,Au.GYCRMPDCBTWMOR.MOFkey-v1.srs,['[Au]'],"['N1=C[C](C=N1)c1sc(c2c1nccn2)C1=C[N]N=C1', 'N1=C[C](C=N1)c1sc(c2c1nccn2)[C]1C=NN=C1', 'N1=NC=C([CH]1)c1sc(c2c1nccn2)C1=CN=N[CH]1']",N1=C[C](C=N1)c1sc(c2c1nccn2)C1=C[N]N=C1.N1=C[C](C=N1)c1sc(c2c1nccn2)[C]1C=NN=C1.N1=NC=C([CH]1)c1sc(c2c1nccn2)C1=CN=N[CH]1.[Au],srs,srs_v1-AHAGUL_Au1_1-linear2_pyrazolate_opt,1,1,1,0,Au,Au and srs,GYCRMPDCBTWMOR,111,1,"['C', 'N']",['Au'],"['Au', 'C', 'N']"
28,28,30,N#Cc1c(NC2=CN=N[CH]2)oc2c1c(c1cccs1)c1oc(c(c1c2c1cccs1)C#N)NC1=CN=N[CH]1.N#Cc1c(NC2=CN=N[CH]2)oc2c1c(c1cccs1)c1oc(c(c1c2c1cccs1)C#N)NC1=C[N]N=C1.N#Cc1c(N[C]2C=NN=C2)oc2c1c(c1cccs1)c1c(c2c2cccs2)c(c(o1)NC1=C[N]N=C1)C#N.N#Cc1c(N[C]2C=NN=C2)oc2c1c(c1cccs1)c1oc(c(c1c2c1cccs1)C#N)N[C]1C=NN=C1.[Au] MOFid-v1.utk.cat0;utk_v1-AHAGUL_Au1_1-2,Au.QOMDAXVYFQQUTB.MOFkey-v1.utk,['[Au]'],"['N#Cc1c(NC2=CN=N[CH]2)oc2c1c(c1cccs1)c1oc(c(c1c2c1cccs1)C#N)NC1=CN=N[CH]1', 'N#Cc1c(NC2=CN=N[CH]2)oc2c1c(c1cccs1)c1oc(c(c1c2c1cccs1)C#N)NC1=C[N]N=C1', 'N#Cc1c(N[C]2C=NN=C2)oc2c1c(c1cccs1)c1c(c2c2cccs2)c(c(o1)NC1=C[N]N=C1)C#N', 'N#Cc1c(N[C]2C=NN=C2)oc2c1c(c1cccs1)c1oc(c(c1c2c1cccs1)C#N)N[C]1C=NN=C1']",N#Cc1c(NC2=CN=N[CH]2)oc2c1c(c1cccs1)c1oc(c(c1c2c1cccs1)C#N)NC1=CN=N[CH]1.N#Cc1c(NC2=CN=N[CH]2)oc2c1c(c1cccs1)c1oc(c(c1c2c1cccs1)C#N)NC1=C[N]N=C1.N#Cc1c(N[C]2C=NN=C2)oc2c1c(c1cccs1)c1c(c2c2cccs2)c(c(o1)NC1=C[N]N=C1)C#N.N#Cc1c(N[C]2C=NN=C2)oc2c1c(c1cccs1)c1oc(c(c1c2c1cccs1)C#N)N[C]1C=NN=C1.[Au],utk,utk_v1-AHAGUL_Au1_1-2,0,0,0,3,Au,Au and utk,QOMDAXVYFQQUTB,0,0,"['Cc', 'C', 'N']",['Au'],"['Au', 'N', 'C', 'Cc']"
29,29,31,N1=C[C](C=N1)c1sc(c2c1nccn2)C1=C[N]N=C1.N1=C[C](C=N1)c1sc(c2c1nccn2)[C]1C=NN=C1.N1=NC=C([CH]1)c1sc(c2c1nccn2)C1=CN=N[CH]1.N1=NC=C([CH]1)c1sc(c2c1nccn2)[C]1C=NN=C1.[Ag].[Ag][Ag].[N]1N=CC(=C1)c1sc(c2c1nccn2)C1=C[N]N=C1 MOFid-v1.lig.cat0;lig_v1-AHAGUL_Ag1_1-linear2_pyrazolate_opt,Ag.GYCRMPDCBTWMOR.MOFkey-v1.lig,"['[Ag]', '[Ag][Ag]']","['N1=C[C](C=N1)c1sc(c2c1nccn2)C1=C[N]N=C1', 'N1=C[C](C=N1)c1sc(c2c1nccn2)[C]1C=NN=C1', 'N1=NC=C([CH]1)c1sc(c2c1nccn2)C1=CN=N[CH]1', 'N1=NC=C([CH]1)c1sc(c2c1nccn2)[C]1C=NN=C1', '[N]1N=CC(=C1)c1sc(c2c1nccn2)C1=C[N]N=C1']",N1=C[C](C=N1)c1sc(c2c1nccn2)C1=C[N]N=C1.N1=C[C](C=N1)c1sc(c2c1nccn2)[C]1C=NN=C1.N1=NC=C([CH]1)c1sc(c2c1nccn2)C1=CN=N[CH]1.N1=NC=C([CH]1)c1sc(c2c1nccn2)[C]1C=NN=C1.[Ag].[Ag][Ag].[N]1N=CC(=C1)c1sc(c2c1nccn2)C1=C[N]N=C1,lig,lig_v1-AHAGUL_Ag1_1-linear2_pyrazolate_opt,1,0,1,1,Ag,Ag and lig,GYCRMPDCBTWMOR,101,2,"['C', 'N']",['Ag'],"['Ag', 'C', 'N']"
30,30,32,N1=C[C](C=N1)c1sc(c2c1nccn2)C1=C[N]N=C1.N1=C[C](C=N1)c1sc(c2c1nccn2)[C]1C=NN=C1.N1=NC=C([CH]1)c1sc(c2c1nccn2)C1=CN=N[CH]1.[Cu].[Cu][Cu].[N]1N=CC(=C1)c1sc(c2c1nccn2)C1=C[N]N=C1 MOFid-v1.cdt.cat0;cdt_v1-AHAGUL_Cu1_1-linear2_pyrazolate_opt,Cu.GYCRMPDCBTWMOR.MOFkey-v1.cdt,"['[Cu]', '[Cu][Cu]']","['N1=C[C](C=N1)c1sc(c2c1nccn2)C1=C[N]N=C1', 'N1=C[C](C=N1)c1sc(c2c1nccn2)[C]1C=NN=C1', 'N1=NC=C([CH]1)c1sc(c2c1nccn2)C1=CN=N[CH]1', '[N]1N=CC(=C1)c1sc(c2c1nccn2)C1=C[N]N=C1']",N1=C[C](C=N1)c1sc(c2c1nccn2)C1=C[N]N=C1.N1=C[C](C=N1)c1sc(c2c1nccn2)[C]1C=NN=C1.N1=NC=C([CH]1)c1sc(c2c1nccn2)C1=CN=N[CH]1.[Cu].[Cu][Cu].[N]1N=CC(=C1)c1sc(c2c1nccn2)C1=C[N]N=C1,cdt,cdt_v1-AHAGUL_Cu1_1-linear2_pyrazolate_opt,1,0,1,1,Cu,Cu and cdt,GYCRMPDCBTWMOR,101,2,"['C', 'N']",['Cu'],"['C', 'N', 'Cu']"
31,31,33,N#Cc1c(NC2=C[N]N=C2)oc2c1c(c1cccs1)c1oc(c(c1c2c1cccs1)C#N)NC1=C[N]N=C1.N#Cc1c(N[C]2C=NN=C2)oc2c1c(c1cccs1)c1c(c2c2cccs2)c(c(o1)NC1=CN=N[CH]1)C#N.[Cu] MOFid-v1.hcb.cat0;hcb_v1-AHAGUL_Cu1_1-2,Cu.QOMDAXVYFQQUTB.MOFkey-v1.hcb,['[Cu]'],"['N#Cc1c(NC2=C[N]N=C2)oc2c1c(c1cccs1)c1oc(c(c1c2c1cccs1)C#N)NC1=C[N]N=C1', 'N#Cc1c(N[C]2C=NN=C2)oc2c1c(c1cccs1)c1c(c2c2cccs2)c(c(o1)NC1=CN=N[CH]1)C#N']",N#Cc1c(NC2=C[N]N=C2)oc2c1c(c1cccs1)c1oc(c(c1c2c1cccs1)C#N)NC1=C[N]N=C1.N#Cc1c(N[C]2C=NN=C2)oc2c1c(c1cccs1)c1c(c2c2cccs2)c(c(o1)NC1=CN=N[CH]1)C#N.[Cu],hcb,hcb_v1-AHAGUL_Cu1_1-2,0,0,0,3,Cu,Cu and hcb,QOMDAXVYFQQUTB,0,0,"['Cc', 'C', 'N']",['Cu'],"['N', 'C', 'Cc', 'Cu']"
32,32,34,N1=C[C](C=N1)c1sc(c2c1nccn2)C1=C[N]N=C1.N1=C[C](C=N1)c1sc(c2c1nccn2)[C]1C=NN=C1.N1=NC=C([CH]1)c1sc(c2c1nccn2)C1=CN=N[CH]1.[Cu].[Cu][Cu].[N]1N=CC(=C1)c1sc(c2c1nccn2)C1=C[N]N=C1 MOFid-v1.twt.cat0;twt_v1-AHAGUL_Cu1_1-linear2_pyrazolate_opt,Cu.GYCRMPDCBTWMOR.MOFkey-v1.twt,"['[Cu]', '[Cu][Cu]']","['N1=C[C](C=N1)c1sc(c2c1nccn2)C1=C[N]N=C1', 'N1=C[C](C=N1)c1sc(c2c1nccn2)[C]1C=NN=C1', 'N1=NC=C([CH]1)c1sc(c2c1nccn2)C1=CN=N[CH]1', '[N]1N=CC(=C1)c1sc(c2c1nccn2)C1=C[N]N=C1']",N1=C[C](C=N1)c1sc(c2c1nccn2)C1=C[N]N=C1.N1=C[C](C=N1)c1sc(c2c1nccn2)[C]1C=NN=C1.N1=NC=C([CH]1)c1sc(c2c1nccn2)C1=CN=N[CH]1.[Cu].[Cu][Cu].[N]1N=CC(=C1)c1sc(c2c1nccn2)C1=C[N]N=C1,twt,twt_v1-AHAGUL_Cu1_1-linear2_pyrazolate_opt,1,1,1,0,Cu,Cu and twt,GYCRMPDCBTWMOR,111,1,"['C', 'N']",['Cu'],"['C', 'N', 'Cu']"
33,33,35,N1=C[C](C=N1)c1sc(c2c1nccn2)C1=C[N]N=C1.N1=NC=C([CH]1)c1sc(c2c1nccn2)C1=CN=N[CH]1.[Ag].[Ag][Ag].[N]1N=CC(=C1)c1sc(c2c1nccn2)C1=C[N]N=C1 MOFid-v1.bto.cat0;bto_v1-AHAGUL_Ag1_1-linear2_pyrazolate_opt,Ag.GYCRMPDCBTWMOR.MOFkey-v1.bto,"['[Ag]', '[Ag][Ag]']","['N1=C[C](C=N1)c1sc(c2c1nccn2)C1=C[N]N=C1', 'N1=NC=C([CH]1)c1sc(c2c1nccn2)C1=CN=N[CH]1', '[N]1N=CC(=C1)c1sc(c2c1nccn2)C1=C[N]N=C1']",N1=C[C](C=N1)c1sc(c2c1nccn2)C1=C[N]N=C1.N1=NC=C([CH]1)c1sc(c2c1nccn2)C1=CN=N[CH]1.[Ag].[Ag][Ag].[N]1N=CC(=C1)c1sc(c2c1nccn2)C1=C[N]N=C1,bto,bto_v1-AHAGUL_Ag1_1-linear2_pyrazolate_opt,1,0,1,1,Ag,Ag and bto,GYCRMPDCBTWMOR,101,2,"['C', 'N']",['Ag'],"['Ag', 'C', 'N']"
34,34,36,N1=C[C](C=N1)c1sc(c2c1nccn2)C1=C[N]N=C1.N1=C[C](C=N1)c1sc(c2c1nccn2)[C]1C=NN=C1.N1=NC=C([CH]1)c1sc(c2c1nccn2)C1=CN=N[CH]1.[Au].[N]1N=CC(=C1)c1sc(c2c1nccn2)C1=C[N]N=C1 MOFid-v1.cdt.cat0;cdt_v1-AHAGUL_Au1_1-linear2_pyrazolate_opt,Au.GYCRMPDCBTWMOR.MOFkey-v1.cdt,['[Au]'],"['N1=C[C](C=N1)c1sc(c2c1nccn2)C1=C[N]N=C1', 'N1=C[C](C=N1)c1sc(c2c1nccn2)[C]1C=NN=C1', 'N1=NC=C([CH]1)c1sc(c2c1nccn2)C1=CN=N[CH]1', '[N]1N=CC(=C1)c1sc(c2c1nccn2)C1=C[N]N=C1']",N1=C[C](C=N1)c1sc(c2c1nccn2)C1=C[N]N=C1.N1=C[C](C=N1)c1sc(c2c1nccn2)[C]1C=NN=C1.N1=NC=C([CH]1)c1sc(c2c1nccn2)C1=CN=N[CH]1.[Au].[N]1N=CC(=C1)c1sc(c2c1nccn2)C1=C[N]N=C1,cdt,cdt_v1-AHAGUL_Au1_1-linear2_pyrazolate_opt,1,0,1,1,Au,Au and cdt,GYCRMPDCBTWMOR,101,2,"['C', 'N']",['Au'],"['Au', 'C', 'N']"
35,35,37,N1=C[C](C=N1)c1sc(c2c1nccn2)C1=C[N]N=C1.N1=NC=C([CH]1)c1sc(c2c1nccn2)C1=CN=N[CH]1.[Ag].[N]1N=CC(=C1)c1sc(c2c1nccn2)C1=C[N]N=C1 MOFid-v1.twt.cat0;twt_v1-AHAGUL_Ag1_1-linear2_pyrazolate_opt,Ag.GYCRMPDCBTWMOR.MOFkey-v1.twt,['[Ag]'],"['N1=C[C](C=N1)c1sc(c2c1nccn2)C1=C[N]N=C1', 'N1=NC=C([CH]1)c1sc(c2c1nccn2)C1=CN=N[CH]1', '[N]1N=CC(=C1)c1sc(c2c1nccn2)C1=C[N]N=C1']",N1=C[C](C=N1)c1sc(c2c1nccn2)C1=C[N]N=C1.N1=NC=C([CH]1)c1sc(c2c1nccn2)C1=CN=N[CH]1.[Ag].[N]1N=CC(=C1)c1sc(c2c1nccn2)C1=C[N]N=C1,twt,twt_v1-AHAGUL_Ag1_1-linear2_pyrazolate_opt,1,0,1,1,Ag,Ag and twt,GYCRMPDCBTWMOR,101,2,"['C', 'N']",['Ag'],"['Ag', 'C', 'N']"
